starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 28 20:24:21 2022	1651177461	1	746	747	746
Thu Apr 28 20:24:18 2022	1651177458	8	740	748	739
Thu Apr 28 20:24:21 2022	1651177461	5	754	758	754
Thu Apr 28 20:24:21 2022	1651177461	4	755	759	755
Thu Apr 28 20:24:17 2022	1651177457	8	759	767	759
Thu Apr 28 20:24:16 2022	1651177456	20	747	767	747
Thu Apr 28 20:24:17 2022	1651177457	8	760	767	759
Thu Apr 28 20:24:21 2022	1651177461	7	769	776	769
Thu Apr 28 20:24:16 2022	1651177456	30	750	779	749
Thu Apr 28 20:24:16 2022	1651177456	30	750	780	750
Thu Apr 28 20:24:16 2022	1651177456	28	752	780	752
Thu Apr 28 20:24:16 2022	1651177456	28	753	780	752
Thu Apr 28 20:24:21 2022	1651177461	1	779	780	779
Thu Apr 28 20:24:16 2022	1651177456	28	752	780	752
Thu Apr 28 20:24:16 2022	1651177456	28	753	780	752
Thu Apr 28 20:24:16 2022	1651177456	28	752	780	752
Thu Apr 28 20:24:16 2022	1651177456	28	752	780	752
Thu Apr 28 20:24:16 2022	1651177456	28	753	781	753
Thu Apr 28 20:24:16 2022	1651177456	28	754	781	754
Thu Apr 28 20:24:16 2022	1651177456	28	754	782	754
Thu Apr 28 20:24:16 2022	1651177456	28	755	782	755
Thu Apr 28 20:24:16 2022	1651177456	30	753	783	753
Thu Apr 28 20:24:16 2022	1651177456	30	753	783	753
Thu Apr 28 20:24:16 2022	1651177456	30	754	785	754
Thu Apr 28 20:24:16 2022	1651177456	30	755	785	755
Thu Apr 28 20:24:16 2022	1651177456	30	756	786	756
Thu Apr 28 20:24:16 2022	1651177456	30	756	786	756
Thu Apr 28 20:24:16 2022	1651177456	30	757	787	757
Thu Apr 28 20:24:22 2022	1651177462	1	840	841	840
Thu Apr 28 20:24:22 2022	1651177462	1	840	841	840
Thu Apr 28 20:24:22 2022	1651177462	1	841	842	840
Thu Apr 28 20:24:17 2022	1651177457	1	1132	1134	1132
Thu Apr 28 20:24:21 2022	1651177461	1	1134	1135	1134
Thu Apr 28 20:24:17 2022	1651177457	1	1135	1136	1135
Thu Apr 28 20:24:21 2022	1651177461	1	1135	1136	1135
Thu Apr 28 20:24:21 2022	1651177461	1	1136	1137	1135
Thu Apr 28 20:24:18 2022	1651177458	1	1139	1140	1139
Thu Apr 28 20:24:18 2022	1651177458	1	1139	1141	1139
Thu Apr 28 20:24:19 2022	1651177459	1	1143	1144	1142
Thu Apr 28 20:24:19 2022	1651177459	1	1143	1144	1142
Thu Apr 28 20:24:19 2022	1651177459	1	1148	1148	1147
Thu Apr 28 20:24:19 2022	1651177459	1	1148	1149	1148
Thu Apr 28 20:24:18 2022	1651177458	5	1146	1151	1146
Thu Apr 28 20:24:18 2022	1651177458	5	1147	1152	1147
Thu Apr 28 20:24:18 2022	1651177458	5	1148	1152	1148
Thu Apr 28 20:24:19 2022	1651177459	1	1154	1155	1154
Thu Apr 28 20:24:21 2022	1651177461	1	1159	1160	1159
Thu Apr 28 20:24:21 2022	1651177461	1	1160	1161	1160
Thu Apr 28 20:24:21 2022	1651177461	1	1161	1162	1161
Thu Apr 28 20:24:21 2022	1651177461	1	1161	1162	1161
Thu Apr 28 20:24:21 2022	1651177461	1	1162	1163	1162
Thu Apr 28 20:24:18 2022	1651177458	1	1167	1168	1166
Thu Apr 28 20:24:18 2022	1651177458	1	1167	1168	1166
Thu Apr 28 20:24:21 2022	1651177461	1	1175	1176	1175
Thu Apr 28 20:24:17 2022	1651177457	1	1176	1177	1175
Thu Apr 28 20:24:20 2022	1651177460	8	1170	1178	1170
Thu Apr 28 20:24:17 2022	1651177457	8	1180	1188	1180
Thu Apr 28 20:24:21 2022	1651177461	1	1199	1200	1199
Thu Apr 28 20:24:17 2022	1651177457	12	1196	1207	1196
Thu Apr 28 20:24:17 2022	1651177457	12	1196	1208	1196
Thu Apr 28 20:24:16 2022	1651177456	27	1183	1210	1183
Thu Apr 28 20:24:16 2022	1651177456	27	1183	1211	1183
Thu Apr 28 20:24:16 2022	1651177456	27	1184	1212	1184
Thu Apr 28 20:24:16 2022	1651177456	28	1185	1213	1185
Thu Apr 28 20:24:16 2022	1651177456	28	1186	1214	1186
Thu Apr 28 20:24:16 2022	1651177456	28	1187	1215	1187
Thu Apr 28 20:24:16 2022	1651177456	28	1188	1216	1188
Thu Apr 28 20:24:16 2022	1651177456	28	1189	1216	1188
Thu Apr 28 20:24:16 2022	1651177456	28	1189	1217	1189
Thu Apr 28 20:24:16 2022	1651177456	28	1190	1218	1190
Thu Apr 28 20:24:16 2022	1651177456	21	1204	1225	1204
Thu Apr 28 20:24:16 2022	1651177456	20	1205	1225	1204
Thu Apr 28 20:24:16 2022	1651177456	20	1205	1225	1204
Thu Apr 28 20:24:16 2022	1651177456	21	1205	1226	1205
Thu Apr 28 20:24:16 2022	1651177456	21	1213	1234	1213
Thu Apr 28 20:24:16 2022	1651177456	30	1215	1245	1215
Thu Apr 28 20:24:16 2022	1651177456	29	1216	1245	1215
Thu Apr 28 20:24:16 2022	1651177456	29	1216	1245	1216
